행정동명,연월,유입인구
서울특별시 동작구 대방동,2023년 12월,"1,890,228"
서울특별시 동작구 대방동,2024년 01월,"1,817,223"
서울특별시 동작구 대방동,2024년 02월,"1,710,025"
서울특별시 동작구 대방동,2024년 03월,"2,086,611"
서울특별시 동작구 대방동,2024년 04월,"2,131,279"
서울특별시 동작구 대방동,2024년 05월,"2,196,102"
서울특별시 동작구 대방동,2024년 06월,"2,084,589"
서울특별시 동작구 대방동,2024년 07월,"2,064,128"
서울특별시 동작구 사당1동,2022년 01월,"1,043,711"
서울특별시 동작구 사당1동,2022년 02월,"914,215"
서울특별시 동작구 사당1동,2022년 03월,"1,063,507"
서울특별시 동작구 사당1동,2022년 04월,"1,209,400"
서울특별시 동작구 사당1동,2022년 05월,"1,617,850"
서울특별시 동작구 사당1동,2022년 06월,"1,325,178"
서울특별시 동작구 사당1동,2022년 07월,"1,343,921"
서울특별시 동작구 사당1동,2022년 08월,"1,255,986"
서울특별시 동작구 사당1동,2022년 09월,"1,289,141"
서울특별시 동작구 사당1동,2022년 10월,"1,346,735"
서울특별시 동작구 사당1동,2022년 11월,"1,324,766"
서울특별시 동작구 사당1동,2022년 12월,"1,360,548"
서울특별시 동작구 사당1동,2023년 01월,"1,245,259"
서울특별시 동작구 사당1동,2023년 02월,"1,265,220"
서울특별시 동작구 사당1동,2023년 03월,"1,438,097"
서울특별시 동작구 사당1동,2023년 04월,"1,371,665"
서울특별시 동작구 사당1동,2023년 05월,"1,384,515"
서울특별시 동작구 사당1동,2023년 06월,"1,345,290"
서울특별시 동작구 사당1동,2023년 07월,"1,329,647"
서울특별시 동작구 사당1동,2023년 08월,"1,307,101"
서울특별시 동작구 사당1동,2023년 09월,"1,296,403"
서울특별시 동작구 사당1동,2023년 10월,"1,339,384"
서울특별시 동작구 사당1동,2023년 11월,"1,298,719"
서울특별시 동작구 사당1동,2023년 12월,"1,373,713"
서울특별시 동작구 사당1동,2024년 01월,"1,331,867"
서울특별시 동작구 사당1동,2024년 02월,"1,233,259"
서울특별시 동작구 사당1동,2024년 03월,"1,388,703"
서울특별시 동작구 사당1동,2024년 04월,"1,409,215"
서울특별시 동작구 사당1동,2024년 05월,"1,475,250"
서울특별시 동작구 사당1동,2024년 06월,"1,409,385"
서울특별시 동작구 사당1동,2024년 07월,"1,474,291"
서울특별시 동작구 사당2동,2022년 01월,"1,459,550"
서울특별시 동작구 사당2동,2022년 02월,"1,264,825"
서울특별시 동작구 사당2동,2022년 03월,"1,472,628"
서울특별시 동작구 사당2동,2022년 04월,"1,745,982"
서울특별시 동작구 사당2동,2022년 05월,"2,230,364"
서울특별시 동작구 사당2동,2022년 06월,"1,828,821"
서울특별시 동작구 사당2동,2022년 07월,"1,743,160"
서울특별시 동작구 사당2동,2022년 08월,"1,671,872"
서울특별시 동작구 사당2동,2022년 09월,"1,831,327"
서울특별시 동작구 사당2동,2022년 10월,"1,868,513"
서울특별시 동작구 사당2동,2022년 11월,"1,815,327"
서울특별시 동작구 사당2동,2022년 12월,"1,711,989"
서울특별시 동작구 사당2동,2023년 01월,"1,702,480"
서울특별시 동작구 사당2동,2023년 02월,"1,618,192"
서울특별시 동작구 사당2동,2023년 03월,"1,938,854"
서울특별시 동작구 사당2동,2023년 04월,"1,896,401"
서울특별시 동작구 사당2동,2023년 05월,"1,936,456"
서울특별시 동작구 사당2동,2023년 06월,"1,967,237"
서울특별시 동작구 사당2동,2023년 07월,"1,861,078"
서울특별시 동작구 사당2동,2023년 08월,"1,830,870"
서울특별시 동작구 사당2동,2023년 09월,"1,989,903"
서울특별시 동작구 사당2동,2023년 10월,"2,006,856"
서울특별시 동작구 사당2동,2023년 11월,"1,873,692"
서울특별시 동작구 사당2동,2023년 12월,"1,857,060"
서울특별시 동작구 사당2동,2024년 01월,"1,860,589"
서울특별시 동작구 사당2동,2024년 02월,"1,799,139"
서울특별시 동작구 사당2동,2024년 03월,"2,022,849"
서울특별시 동작구 사당2동,2024년 04월,"2,124,742"
서울특별시 동작구 사당2동,2024년 05월,"2,083,589"
서울특별시 동작구 사당2동,2024년 06월,"2,044,214"
서울특별시 동작구 사당2동,2024년 07월,"1,898,061"
서울특별시 동작구 사당3동,2022년 01월,"543,624"
서울특별시 동작구 사당3동,2022년 02월,"481,290"
서울특별시 동작구 사당3동,2022년 03월,"520,783"
서울특별시 동작구 사당3동,2022년 04월,"586,166"
서울특별시 동작구 사당3동,2022년 05월,"761,768"
서울특별시 동작구 사당3동,2022년 06월,"662,487"
서울특별시 동작구 사당3동,2022년 07월,"677,608"
서울특별시 동작구 사당3동,2022년 08월,"636,900"
서울특별시 동작구 사당3동,2022년 09월,"677,674"
서울특별시 동작구 사당3동,2022년 10월,"694,826"
서울특별시 동작구 사당3동,2022년 11월,"686,049"
서울특별시 동작구 사당3동,2022년 12월,"642,385"
서울특별시 동작구 사당3동,2023년 01월,"620,213"
서울특별시 동작구 사당3동,2023년 02월,"585,875"
서울특별시 동작구 사당3동,2023년 03월,"703,985"
서울특별시 동작구 사당3동,2023년 04월,"694,105"
서울특별시 동작구 사당3동,2023년 05월,"736,130"
서울특별시 동작구 사당3동,2023년 06월,"706,586"
서울특별시 동작구 사당3동,2023년 07월,"706,782"
서울특별시 동작구 사당3동,2023년 08월,"696,490"
서울특별시 동작구 사당3동,2023년 09월,"707,902"
서울특별시 동작구 사당3동,2023년 10월,"733,923"
서울특별시 동작구 사당3동,2023년 11월,"704,800"
서울특별시 동작구 사당3동,2023년 12월,"681,900"
서울특별시 동작구 사당3동,2024년 01월,"673,369"
서울특별시 동작구 사당3동,2024년 02월,"640,622"
서울특별시 동작구 사당3동,2024년 03월,"765,382"
서울특별시 동작구 사당3동,2024년 04월,"754,886"
서울특별시 동작구 사당3동,2024년 05월,"746,261"
서울특별시 동작구 사당3동,2024년 06월,"715,061"
서울특별시 동작구 사당3동,2024년 07월,"696,500"
서울특별시 동작구 사당4동,2022년 01월,"541,645"
서울특별시 동작구 사당4동,2022년 02월,"467,214"
서울특별시 동작구 사당4동,2022년 03월,"526,280"
서울특별시 동작구 사당4동,2022년 04월,"578,949"
서울특별시 동작구 사당4동,2022년 05월,"753,524"
서울특별시 동작구 사당4동,2022년 06월,"585,217"
서울특별시 동작구 사당4동,2022년 07월,"598,636"
서울특별시 동작구 사당4동,2022년 08월,"589,265"
서울특별시 동작구 사당4동,2022년 09월,"595,303"
서울특별시 동작구 사당4동,2022년 10월,"614,233"
서울특별시 동작구 사당4동,2022년 11월,"607,702"
서울특별시 동작구 사당4동,2022년 12월,"589,780"
서울특별시 동작구 사당4동,2023년 01월,"568,351"
서울특별시 동작구 사당4동,2023년 02월,"552,694"
서울특별시 동작구 사당4동,2023년 03월,"625,571"
서울특별시 동작구 사당4동,2023년 04월,"588,766"
서울특별시 동작구 사당4동,2023년 05월,"657,230"
서울특별시 동작구 사당4동,2023년 06월,"638,686"
서울특별시 동작구 사당4동,2023년 07월,"616,245"
서울특별시 동작구 사당4동,2023년 08월,"600,363"
서울특별시 동작구 사당4동,2023년 09월,"618,011"
서울특별시 동작구 사당4동,2023년 10월,"642,696"
서울특별시 동작구 사당4동,2023년 11월,"607,814"
서울특별시 동작구 사당4동,2023년 12월,"604,264"
서울특별시 동작구 사당4동,2024년 01월,"602,402"
서울특별시 동작구 사당4동,2024년 02월,"569,428"
서울특별시 동작구 사당4동,2024년 03월,"662,931"
서울특별시 동작구 사당4동,2024년 04월,"686,474"
서울특별시 동작구 사당4동,2024년 05월,"717,473"
서울특별시 동작구 사당4동,2024년 06월,"672,658"
서울특별시 동작구 사당4동,2024년 07월,"664,237"
서울특별시 동작구 사당5동,2022년 01월,"382,361"
서울특별시 동작구 사당5동,2022년 02월,"345,447"
서울특별시 동작구 사당5동,2022년 03월,"445,859"
서울특별시 동작구 사당5동,2022년 04월,"498,270"
서울특별시 동작구 사당5동,2022년 05월,"648,305"
서울특별시 동작구 사당5동,2022년 06월,"459,526"
서울특별시 동작구 사당5동,2022년 07월,"441,431"
서울특별시 동작구 사당5동,2022년 08월,"432,233"
서울특별시 동작구 사당5동,2022년 09월,"490,218"
서울특별시 동작구 사당5동,2022년 10월,"517,873"
서울특별시 동작구 사당5동,2022년 11월,"486,596"
서울특별시 동작구 사당5동,2022년 12월,"464,809"
서울특별시 동작구 사당5동,2023년 01월,"439,122"
서울특별시 동작구 사당5동,2023년 02월,"429,192"
서울특별시 동작구 사당5동,2023년 03월,"547,639"
서울특별시 동작구 사당5동,2023년 04월,"534,774"
서울특별시 동작구 사당5동,2023년 05월,"566,076"
서울특별시 동작구 사당5동,2023년 06월,"548,435"
서울특별시 동작구 사당5동,2023년 07월,"527,055"
서울특별시 동작구 사당5동,2023년 08월,"531,972"
서울특별시 동작구 사당5동,2023년 09월,"552,495"
서울특별시 동작구 사당5동,2023년 10월,"558,020"
서울특별시 동작구 사당5동,2023년 11월,"516,924"
서울특별시 동작구 사당5동,2023년 12월,"511,334"
서울특별시 동작구 사당5동,2024년 01월,"510,843"
서울특별시 동작구 사당5동,2024년 02월,"470,915"
서울특별시 동작구 사당5동,2024년 03월,"556,717"
서울특별시 동작구 사당5동,2024년 04월,"542,038"
서울특별시 동작구 사당5동,2024년 05월,"553,906"
서울특별시 동작구 사당5동,2024년 06월,"559,178"
서울특별시 동작구 사당5동,2024년 07월,"578,517"
서울특별시 동작구 상도1동,2022년 01월,"1,461,910"
서울특별시 동작구 상도1동,2022년 02월,"1,276,431"
서울특별시 동작구 상도1동,2022년 03월,"1,594,063"
서울특별시 동작구 상도1동,2022년 04월,"1,815,566"
서울특별시 동작구 상도1동,2022년 05월,"2,390,462"
서울특별시 동작구 상도1동,2022년 06월,"1,852,613"
서울특별시 동작구 상도1동,2022년 07월,"1,732,713"
서울특별시 동작구 상도1동,2022년 08월,"1,672,124"
서울특별시 동작구 상도1동,2022년 09월,"1,999,358"
서울특별시 동작구 상도1동,2022년 10월,"1,995,322"
서울특별시 동작구 상도1동,2022년 11월,"2,026,900"
서울특별시 동작구 상도1동,2022년 12월,"1,821,773"
서울특별시 동작구 상도1동,2023년 01월,"1,578,145"
서울특별시 동작구 상도1동,2023년 02월,"1,574,372"
서울특별시 동작구 상도1동,2023년 03월,"2,256,578"
서울특별시 동작구 상도1동,2023년 04월,"2,097,110"
서울특별시 동작구 상도1동,2023년 05월,"2,186,641"
서울특별시 동작구 상도1동,2023년 06월,"1,942,411"
서울특별시 동작구 상도1동,2023년 07월,"1,713,989"
서울특별시 동작구 상도1동,2023년 08월,"1,705,876"
서울특별시 동작구 상도1동,2023년 09월,"2,029,749"
서울특별시 동작구 상도1동,2023년 10월,"2,073,830"
서울특별시 동작구 상도1동,2023년 11월,"2,045,874"
서울특별시 동작구 상도1동,2023년 12월,"1,849,992"
서울특별시 동작구 상도1동,2024년 01월,"1,665,028"
서울특별시 동작구 상도1동,2024년 02월,"1,575,304"
서울특별시 동작구 상도1동,2024년 03월,"2,202,988"
서울특별시 동작구 상도1동,2024년 04월,"2,162,181"
서울특별시 동작구 상도1동,2024년 05월,"2,198,039"
서울특별시 동작구 상도1동,2024년 06월,"1,927,398"
서울특별시 동작구 상도1동,2024년 07월,"1,753,657"
서울특별시 동작구 상도2동,2022년 01월,"904,838"
서울특별시 동작구 상도2동,2022년 02월,"801,041"
서울특별시 동작구 상도2동,2022년 03월,"895,028"
서울특별시 동작구 상도2동,2022년 04월,"1,011,401"
서울특별시 동작구 상도2동,2022년 05월,"1,320,825"
서울특별시 동작구 상도2동,2022년 06월,"1,045,523"
서울특별시 동작구 상도2동,2022년 07월,"1,042,557"
서울특별시 동작구 상도2동,2022년 08월,"1,043,278"
서울특별시 동작구 상도2동,2022년 09월,"1,050,725"
서울특별시 동작구 상도2동,2022년 10월,"1,074,990"
서울특별시 동작구 상도2동,2022년 11월,"1,077,960"
서울특별시 동작구 상도2동,2022년 12월,"1,023,143"
서울특별시 동작구 상도2동,2023년 01월,"927,559"
서울특별시 동작구 상도2동,2023년 02월,"922,680"
서울특별시 동작구 상도2동,2023년 03월,"1,120,061"
서울특별시 동작구 상도2동,2023년 04월,"1,081,273"
서울특별시 동작구 상도2동,2023년 05월,"1,116,958"
서울특별시 동작구 상도2동,2023년 06월,"1,079,604"
서울특별시 동작구 상도2동,2023년 07월,"1,060,766"
서울특별시 동작구 상도2동,2023년 08월,"1,048,541"
서울특별시 동작구 상도2동,2023년 09월,"1,066,968"
서울특별시 동작구 상도2동,2023년 10월,"1,102,877"
서울특별시 동작구 상도2동,2023년 11월,"1,051,739"
서울특별시 동작구 상도2동,2023년 12월,"1,015,675"
서울특별시 동작구 상도2동,2024년 01월,"994,053"
서울특별시 동작구 상도2동,2024년 02월,"928,890"
서울특별시 동작구 상도2동,2024년 03월,"1,130,757"
서울특별시 동작구 상도2동,2024년 04월,"1,102,639"
서울특별시 동작구 상도2동,2024년 05월,"1,118,894"
서울특별시 동작구 상도2동,2024년 06월,"1,091,107"
서울특별시 동작구 상도2동,2024년 07월,"1,102,906"
서울특별시 동작구 상도3동,2022년 01월,"569,855"
서울특별시 동작구 상도3동,2022년 02월,"496,294"
서울특별시 동작구 상도3동,2022년 03월,"567,868"
서울특별시 동작구 상도3동,2022년 04월,"629,384"
