,dong,quarter,pop_total,pop_male,pop_female
3877,종로구 종로1.2.3.4가동,20234,20076,12177,7899
3878,종로구 종로1.2.3.4가동,20241,20050,12083,7967
3879,종로구 종로1.2.3.4가동,20242,20138,12126,8012
3880,종로구 종로5.6가동,20221,15224,8101,7123
3881,종로구 종로5.6가동,20222,15210,8073,7137
3882,종로구 종로5.6가동,20223,15233,8093,7140
3883,종로구 종로5.6가동,20224,15822,8361,7461
3884,종로구 종로5.6가동,20231,16106,8471,7635
3885,종로구 종로5.6가동,20232,16282,8588,7694
3886,종로구 종로5.6가동,20233,16272,8585,7687
3887,종로구 종로5.6가동,20234,16169,8514,7655
3888,종로구 종로5.6가동,20241,16061,8441,7620
3889,종로구 종로5.6가동,20242,16015,8414,7601
3890,종로구 창신1동,20221,14718,7912,6806
3891,종로구 창신1동,20222,14623,7841,6782
3892,종로구 창신1동,20223,14407,7697,6710
3893,종로구 창신1동,20224,13979,7428,6551
3894,종로구 창신1동,20231,13899,7377,6522
3895,종로구 창신1동,20232,13832,7321,6511
3896,종로구 창신1동,20233,13720,7268,6452
3897,종로구 창신1동,20234,13573,7191,6382
3898,종로구 창신1동,20241,13504,7147,6357
3899,종로구 창신1동,20242,13483,7124,6359
3900,종로구 창신2동,20221,23644,12208,11436
3901,종로구 창신2동,20222,23549,12113,11436
3902,종로구 창신2동,20223,23398,12026,11372
3903,종로구 창신2동,20224,23149,11899,11250
3904,종로구 창신2동,20231,23019,11834,11185
3905,종로구 창신2동,20232,22801,11738,11063
3906,종로구 창신2동,20233,22609,11684,10925
3907,종로구 창신2동,20234,22565,11671,10894
3908,종로구 창신2동,20241,22438,11566,10872
3909,종로구 창신2동,20242,22338,11530,10808
3910,종로구 창신3동,20221,19621,9673,9948
3911,종로구 창신3동,20222,19509,9609,9900
3912,종로구 창신3동,20223,19460,9571,9889
3913,종로구 창신3동,20224,19364,9532,9832
3914,종로구 창신3동,20231,19343,9496,9847
3915,종로구 창신3동,20232,19255,9445,9810
3916,종로구 창신3동,20233,19137,9401,9736
3917,종로구 창신3동,20234,19080,9383,9697
3918,종로구 창신3동,20241,18989,9359,9630
3919,종로구 창신3동,20242,18946,9326,9620
3920,종로구 청운효자동,20221,35798,16507,19291
3921,종로구 청운효자동,20222,35494,16341,19153
3922,종로구 청운효자동,20223,35239,16149,19090
3923,종로구 청운효자동,20224,35005,16080,18925
3924,종로구 청운효자동,20231,34779,15953,18826
3925,종로구 청운효자동,20232,34559,15848,18711
3926,종로구 청운효자동,20233,34279,15681,18598
3927,종로구 청운효자동,20234,34053,15561,18492
3928,종로구 청운효자동,20241,33895,15455,18440
3929,종로구 청운효자동,20242,33659,15328,18331
3930,종로구 평창동,20221,54353,25333,29020
3931,종로구 평창동,20222,54049,25163,28886
3932,종로구 평창동,20223,53655,24994,28661
3933,종로구 평창동,20224,53051,24736,28315
3934,종로구 평창동,20231,52791,24637,28154
3935,종로구 평창동,20232,52460,24466,27994
3936,종로구 평창동,20233,52372,24377,27995
3937,종로구 평창동,20234,52196,24307,27889
3938,종로구 평창동,20241,51975,24145,27830
3939,종로구 평창동,20242,51805,24014,27791
3940,종로구 혜화동,20221,49135,23645,25490
3941,종로구 혜화동,20222,49061,23573,25488
3942,종로구 혜화동,20223,49029,23575,25454
3943,종로구 혜화동,20224,48566,23338,25228
3944,종로구 혜화동,20231,48397,23263,25134
3945,종로구 혜화동,20232,48235,23116,25119
3946,종로구 혜화동,20233,48042,23080,24962
3947,종로구 혜화동,20234,47691,22904,24787
3948,종로구 혜화동,20241,47823,23038,24785
3949,종로구 혜화동,20242,47876,23095,24781
3950,중구 광희동,20221,15727,8005,7722
3951,중구 광희동,20222,15802,7987,7815
3952,중구 광희동,20223,15924,8049,7875
3953,중구 광희동,20224,15614,7862,7752
3954,중구 광희동,20231,16203,8135,8068
3955,중구 광희동,20232,16976,8449,8527
3956,중구 광희동,20233,17165,8484,8681
3957,중구 광희동,20234,17316,8498,8818
3958,중구 광희동,20241,17474,8602,8872
3959,중구 광희동,20242,17426,8561,8865
3960,중구 다산동,20221,41268,20051,21217
3961,중구 다산동,20222,41190,19991,21199
3962,중구 다산동,20223,40958,19852,21106
3963,중구 다산동,20224,40437,19573,20864
3964,중구 다산동,20231,40404,19545,20859
3965,중구 다산동,20232,40232,19455,20777
3966,중구 다산동,20233,40110,19450,20660
3967,중구 다산동,20234,39905,19354,20551
3968,중구 다산동,20241,39740,19276,20464
3969,중구 다산동,20242,39568,19159,20409
3970,중구 동화동,20221,30652,14780,15872
3971,중구 동화동,20222,30520,14678,15842
3972,중구 동화동,20223,30391,14604,15787
3973,중구 동화동,20224,30116,14465,15651
3974,중구 동화동,20231,30088,14425,15663
3975,중구 동화동,20232,30007,14426,15581
3976,중구 동화동,20233,29948,14413,15535
3977,중구 동화동,20234,29821,14378,15443
3978,중구 동화동,20241,29836,14356,15480
3979,중구 동화동,20242,29803,14295,15508
3980,중구 명동,20221,8597,3749,4848
3981,중구 명동,20222,8634,3768,4866
3982,중구 명동,20223,8603,3771,4832
3983,중구 명동,20224,8320,3632,4688
3984,중구 명동,20231,8163,3514,4649
3985,중구 명동,20232,8091,3440,4651
3986,중구 명동,20233,8014,3394,4620
3987,중구 명동,20234,7818,3260,4558
3988,중구 명동,20241,7807,3238,4569
3989,중구 명동,20242,7795,3243,4552
3990,중구 소공동,20221,6745,3228,3517
3991,중구 소공동,20222,6761,3244,3517
3992,중구 소공동,20223,6705,3238,3467
3993,중구 소공동,20224,6733,3250,3483
3994,중구 소공동,20231,6656,3169,3487
3995,중구 소공동,20232,6632,3138,3494
3996,중구 소공동,20233,6595,3103,3492
3997,중구 소공동,20234,6545,3094,3451
3998,중구 소공동,20241,6578,3106,3472
3999,중구 소공동,20242,6565,3096,3469
4000,중구 신당5동,20221,30968,15080,15888
4001,중구 신당5동,20222,30854,14998,15856
4002,중구 신당5동,20223,30724,14886,15838
4003,중구 신당5동,20224,30522,14803,15719
4004,중구 신당5동,20231,30437,14749,15688
4005,중구 신당5동,20232,30388,14689,15699
4006,중구 신당5동,20233,30363,14641,15722
4007,중구 신당5동,20234,30414,14715,15699
4008,중구 신당5동,20241,30439,14735,15704
4009,중구 신당5동,20242,30508,14767,15741
4010,중구 신당동,20221,23045,11332,11713
4011,중구 신당동,20222,23181,11390,11791
4012,중구 신당동,20223,23162,11361,11801
4013,중구 신당동,20224,22880,11248,11632
4014,중구 신당동,20231,22790,11215,11575
4015,중구 신당동,20232,22584,11132,11452
4016,중구 신당동,20233,22372,11027,11345
4017,중구 신당동,20234,22269,10912,11357
4018,중구 신당동,20241,22257,10865,11392
4019,중구 신당동,20242,22259,10860,11399
4020,중구 약수동,20221,49958,23163,26795
4021,중구 약수동,20222,49727,23016,26711
4022,중구 약수동,20223,49363,22868,26495
4023,중구 약수동,20224,49226,22787,26439
4024,중구 약수동,20231,49040,22651,26389
4025,중구 약수동,20232,48900,22558,26342
4026,중구 약수동,20233,48682,22449,26233
4027,중구 약수동,20234,48436,22320,26116
4028,중구 약수동,20241,48305,22302,26003
4029,중구 약수동,20242,48315,22271,26044
4030,중구 을지로동,20221,5242,3174,2068
4031,중구 을지로동,20222,5201,3161,2040
4032,중구 을지로동,20223,5125,3130,1995
4033,중구 을지로동,20224,4963,3043,1920
4034,중구 을지로동,20231,5337,3219,2118
4035,중구 을지로동,20232,7472,4264,3208
4036,중구 을지로동,20233,8530,4776,3754
4037,중구 을지로동,20234,9005,4980,4025
4038,중구 을지로동,20241,9217,5054,4163
4039,중구 을지로동,20242,9352,5095,4257
4040,중구 장충동,20221,13755,7103,6652
4041,중구 장충동,20222,13849,7219,6630
4042,중구 장충동,20223,13967,7331,6636
4043,중구 장충동,20224,13756,7243,6513
4044,중구 장충동,20231,13723,7248,6475
4045,중구 장충동,20232,13783,7253,6530
4046,중구 장충동,20233,13746,7219,6527
4047,중구 장충동,20234,13720,7176,6544
4048,중구 장충동,20241,13661,7130,6531
4049,중구 장충동,20242,13691,7131,6560
4050,중구 중림동,20221,35897,17850,18047
4051,중구 중림동,20222,35952,17915,18037
4052,중구 중림동,20223,36048,17905,18143
4053,중구 중림동,20224,36072,17922,18150
4054,중구 중림동,20231,35967,17849,18118
4055,중구 중림동,20232,35857,17712,18145
4056,중구 중림동,20233,35916,17700,18216
4057,중구 중림동,20234,36381,17818,18563
4058,중구 중림동,20241,36588,17926,18662
4059,중구 중림동,20242,36450,17804,18646
4060,중구 청구동,20221,40641,19288,21353
4061,중구 청구동,20222,40359,19178,21181
4062,중구 청구동,20223,40154,19050,21104
4063,중구 청구동,20224,39677,18812,20865
4064,중구 청구동,20231,39457,18659,20798
4065,중구 청구동,20232,39349,18588,20761
4066,중구 청구동,20233,39245,18517,20728
4067,중구 청구동,20234,38991,18382,20609
4068,중구 청구동,20241,38924,18345,20579
4069,중구 청구동,20242,38675,18197,20478
4070,중구 필동,20221,12088,6192,5896
4071,중구 필동,20222,12082,6223,5859
4072,중구 필동,20223,12056,6224,5832
4073,중구 필동,20224,11943,6219,5724
4074,중구 필동,20231,11857,6156,5701
4075,중구 필동,20232,11892,6165,5727
4076,중구 필동,20233,12027,6264,5763
4077,중구 필동,20234,12021,6251,5770
4078,중구 필동,20241,12287,6344,5943
4079,중구 필동,20242,12878,6620,6258
4080,중구 황학동,20221,37800,18001,19799
4081,중구 황학동,20222,37912,18029,19883
4082,중구 황학동,20223,37875,17966,19909
4083,중구 황학동,20224,37751,17921,19830
4084,중구 황학동,20231,38191,18148,20043
4085,중구 황학동,20232,38446,18242,20204
4086,중구 황학동,20233,38300,18119,20181
4087,중구 황학동,20234,38043,17967,20076
4088,중구 황학동,20241,38118,17946,20172
4089,중구 황학동,20242,38278,18025,20253
4090,중구 회현동,20221,14272,7408,6864
4091,중구 회현동,20222,14205,7352,6853
4092,중구 회현동,20223,14012,7246,6766
4093,중구 회현동,20224,13620,7036,6584
4094,중구 회현동,20231,13522,7017,6505
4095,중구 회현동,20232,13428,6997,6431
4096,중구 회현동,20233,13334,6971,6363
4097,중구 회현동,20234,13157,6905,6252
4098,중구 회현동,20241,13112,6904,6208
4099,중구 회현동,20242,13050,6868,6182
4100,중랑구 망우3동,20221,48815,24531,24284
4101,중랑구 망우3동,20222,48506,24451,24055
4102,중랑구 망우3동,20223,48245,24360,23885
4103,중랑구 망우3동,20224,47838,24131,23707
4104,중랑구 망우3동,20231,47744,24032,23712
4105,중랑구 망우3동,20232,47565,23887,23678
4106,중랑구 망우3동,20233,47359,23785,23574
4107,중랑구 망우3동,20234,47121,23716,23405
4108,중랑구 망우3동,20241,46917,23595,23322
4109,중랑구 망우3동,20242,46748,23470,23278
4110,중랑구 망우본동,20221,101933,50857,51076
4111,중랑구 망우본동,20222,106584,52848,53736
4112,중랑구 망우본동,20223,106782,52814,53968
4113,중랑구 망우본동,20224,106481,52662,53819
4114,중랑구 망우본동,20231,106732,52776,53956
4115,중랑구 망우본동,20232,106785,52732,54053
4116,중랑구 망우본동,20233,106621,52611,54010
4117,중랑구 망우본동,20234,107496,53067,54429
4118,중랑구 망우본동,20241,111875,55142,56733
4119,중랑구 망우본동,20242,113590,55983,57607
4120,중랑구 면목2동,20221,72202,36027,36175
4121,중랑구 면목2동,20222,72148,36017,36131
4122,중랑구 면목2동,20223,72222,35974,36248
4123,중랑구 면목2동,20224,71674,35698,35976
4124,중랑구 면목2동,20231,71473,35590,35883
4125,중랑구 면목2동,20232,71327,35513,35814
4126,중랑구 면목2동,20233,71079,35393,35686
4127,중랑구 면목2동,20234,70936,35216,35720
4128,중랑구 면목2동,20241,70549,34965,35584
4129,중랑구 면목2동,20242,70325,34836,35489
4130,중랑구 면목3.8동,20221,73948,36667,37281
4131,중랑구 면목3.8동,20222,73507,36468,37039
4132,중랑구 면목3.8동,20223,73231,36335,36896
4133,중랑구 면목3.8동,20224,72703,36032,36671
4134,중랑구 면목3.8동,20231,73162,36248,36914
4135,중랑구 면목3.8동,20232,73953,36634,37319
4136,중랑구 면목3.8동,20233,73683,36425,37258
4137,중랑구 면목3.8동,20234,73343,36180,37163
4138,중랑구 면목3.8동,20241,73038,35955,37083
4139,중랑구 면목3.8동,20242,72591,35671,36920
4140,중랑구 면목4동,20221,56915,28325,28590
4141,중랑구 면목4동,20222,56589,28176,28413
4142,중랑구 면목4동,20223,56035,27890,28145
4143,중랑구 면목4동,20224,55520,27647,27873
4144,중랑구 면목4동,20231,55214,27433,27781
4145,중랑구 면목4동,20232,55072,27404,27668
4146,중랑구 면목4동,20233,54820,27275,27545
4147,중랑구 면목4동,20234,54590,27193,27397
4148,중랑구 면목4동,20241,54341,27060,27281
4149,중랑구 면목4동,20242,54130,26943,27187
4150,중랑구 면목5동,20221,44483,22374,22109
4151,중랑구 면목5동,20222,44474,22346,22128
4152,중랑구 면목5동,20223,44253,22204,22049
4153,중랑구 면목5동,20224,44136,22130,22006
4154,중랑구 면목5동,20231,44026,22048,21978
4155,중랑구 면목5동,20232,44013,22012,22001
4156,중랑구 면목5동,20233,43846,21865,21981
4157,중랑구 면목5동,20234,43788,21811,21977
4158,중랑구 면목5동,20241,43580,21704,21876
4159,중랑구 면목5동,20242,43415,21621,21794
4160,중랑구 면목7동,20221,65245,32756,32489
4161,중랑구 면목7동,20222,64958,32566,32392
4162,중랑구 면목7동,20223,64594,32362,32232
4163,중랑구 면목7동,20224,64414,32229,32185
4164,중랑구 면목7동,20231,64426,32190,32236
4165,중랑구 면목7동,20232,64255,32077,32178
4166,중랑구 면목7동,20233,64000,31884,32116
4167,중랑구 면목7동,20234,63677,31708,31969
4168,중랑구 면목7동,20241,63572,31630,31942
4169,중랑구 면목7동,20242,63397,31515,31882
4170,중랑구 면목본동,20221,100297,49691,50606
4171,중랑구 면목본동,20222,100187,49592,50595
4172,중랑구 면목본동,20223,99990,49391,50599
4173,중랑구 면목본동,20224,99621,49223,50398
4174,중랑구 면목본동,20231,99294,49027,50267
4175,중랑구 면목본동,20232,98838,48755,50083
4176,중랑구 면목본동,20233,98772,48787,49985
4177,중랑구 면목본동,20234,98466,48532,49934
4178,중랑구 면목본동,20241,98236,48361,49875
4179,중랑구 면목본동,20242,97944,48209,49735
4180,중랑구 묵1동,20221,103367,49826,53541
4181,중랑구 묵1동,20222,103164,49593,53571
4182,중랑구 묵1동,20223,103039,49411,53628
4183,중랑구 묵1동,20224,102497,49070,53427
4184,중랑구 묵1동,20231,102155,48743,53412
4185,중랑구 묵1동,20232,101784,48606,53178
4186,중랑구 묵1동,20233,101278,48342,52936
4187,중랑구 묵1동,20234,101184,48253,52931
